WBodyID,WaterBodyName,DataSource,StationID,StationName,Actual_StationID,Actual_Latitude,Actual_Longitude,DEP_WBID,SampleDate,ActivityDepth,DepthUnits,Parameter,Characteristic,Sample_Fraction,Result_Value,Result_Unit,QACode,Result_Comment,Original_Result_Value,Original_Result_Unit
2003889,Okaloacoochee Branch,STORET_21FLFTM,CALUSA0051FTM, Okaloacoochee Branch at Eucalyptus Blvd.,CALUSA0051FTM,26.75601,-81.39836,3235O,04-03-2013 0:00,0.152439,m,DO_mgl,Dissolved oxygen (DO),,7.93,mg/l,,,7.93,mg/l
2003889,Okaloacoochee Branch,STORET_21FLFTM,CALUSA0051FTM, Okaloacoochee Branch at Eucalyptus Blvd.,CALUSA0051FTM,26.75601,-81.39836,3235O,6/26/2013 12:00:00 AM,0.152439,m,DO_mgl,Dissolved oxygen (DO),,12.27,mg/l,J,**J**,12.27,mg/l
2003889,Okaloacoochee Branch,STORET_21FLFTM,CALUSA0051FTM, Okaloacoochee Branch at Eucalyptus Blvd.,CALUSA0051FTM,26.75601,-81.39836,3235O,6/26/2013 12:00:00 AM,0.152439,m,DO_percent,Dissolved oxygen saturation,,163.5,percent (%),J,**J**,163.5,%
2003889,Okaloacoochee Branch,STORET_21FLFTM,CALUSA0051FTM, Okaloacoochee Branch at Eucalyptus Blvd.,CALUSA0051FTM,26.75601,-81.39836,3235O,6/26/2013 12:00:00 AM,0.152439,m,Fe_diss_ugl,Iron,Dissolved,150,ug/l,,,150,ug/l
2003889,Okaloacoochee Branch,STORET_21FLFTM,CALUSA0051FTM, Okaloacoochee Branch at Eucalyptus Blvd.,CALUSA0051FTM,26.75601,-81.39836,3235O,6/26/2013 12:00:00 AM,0.152439,m,pH,pH,,7.58,None,,,7.58,None
2003889,Okaloacoochee Branch,STORET_21FLFTM,CALUSA0051FTM, Okaloacoochee Branch at Eucalyptus Blvd.,CALUSA0051FTM,26.75601,-81.39836,3235O,6/26/2013 12:00:00 AM,0.152439,m,Secchi_ft,Secchi disk depth,,1.31232,ft,L,**L**,0.4,m
2003889,Okaloacoochee Branch,STORET_21FLFTM,CALUSA0051FTM, Okaloacoochee Branch at Eucalyptus Blvd.,CALUSA0051FTM,26.75601,-81.39836,3235O,6/26/2013 12:00:00 AM,0.152439,m,Cond_umhocm,Specific conductance,,528,umho,,,528,umho/cm
2003889,Okaloacoochee Branch,STORET_21FLFTM,CALUSA0051FTM, Okaloacoochee Branch at Eucalyptus Blvd.,CALUSA0051FTM,26.75601,-81.39836,3235O,6/26/2013 12:00:00 AM,0.152439,m,TempW_C,"Temperature, water",,30.35,deg C,,,30.35,deg C
2003889,Okaloacoochee Branch,STORET_21FLFTM,CALUSA0051FTM, Okaloacoochee Branch at Eucalyptus Blvd.,CALUSA0051FTM,26.75601,-81.39836,3235O,6/26/2013 12:00:00 AM,0.152439,m,TempW_F,"Temperature, water",,86.63,deg F,,Water Institute Calculated,,
2003889,Okaloacoochee Branch,STORET_21FLFTM,CALUSA0051FTM, Okaloacoochee Branch at Eucalyptus Blvd.,CALUSA0051FTM,26.75601,-81.39836,3235O,8/20/2013 12:00:00 AM,0.152439,m,TempW_F,"Temperature, water",,83.93,deg F,,Water Institute Calculated,,
2003889,Okaloacoochee Branch,STORET_21FLFTM,CALUSA0051FTM, Okaloacoochee Branch at Eucalyptus Blvd.,CALUSA0051FTM,26.75601,-81.39836,3235O,8/20/2013 12:00:00 AM,0.152439,m,Depth_bott_ft,"Depth, bottom",,3.2808,ft,,,1,m
2003889,Okaloacoochee Branch,STORET_21FLFTM,CALUSA0051FTM, Okaloacoochee Branch at Eucalyptus Blvd.,CALUSA0051FTM,26.75601,-81.39836,3235O,8/20/2013 12:00:00 AM,0.152439,m,DO_mgl,Dissolved oxygen (DO),,5.06,mg/l,,,5.06,mg/l
2003889,Okaloacoochee Branch,STORET_21FLFTM,CALUSA0051FTM, Okaloacoochee Branch at Eucalyptus Blvd.,CALUSA0051FTM,26.75601,-81.39836,3235O,8/20/2013 12:00:00 AM,0.152439,m,DO_percent,Dissolved oxygen saturation,,65.6,percent (%),,,65.6,%
2003889,Okaloacoochee Branch,STORET_21FLFTM,CALUSA0051FTM, Okaloacoochee Branch at Eucalyptus Blvd.,CALUSA0051FTM,26.75601,-81.39836,3235O,8/20/2013 12:00:00 AM,0.152439,m,Fe_ugl,Iron,Total Recovrble,1090,ug/l,,,1.09E+03,ug/l
2003889,Okaloacoochee Branch,STORET_21FLFTM,CALUSA0051FTM, Okaloacoochee Branch at Eucalyptus Blvd.,CALUSA0051FTM,26.75601,-81.39836,3235O,8/20/2013 12:00:00 AM,0.152439,m,pH,pH,,7.11,None,,,7.11,None
2003889,Okaloacoochee Branch,STORET_21FLFTM,CALUSA0051FTM, Okaloacoochee Branch at Eucalyptus Blvd.,CALUSA0051FTM,26.75601,-81.39836,3235O,8/20/2013 12:00:00 AM,0.152439,m,Secchi_ft,Secchi disk depth,,3.2808,ft,L,**L**,1,m
2003889,Okaloacoochee Branch,STORET_21FLFTM,CALUSA0051FTM, Okaloacoochee Branch at Eucalyptus Blvd.,CALUSA0051FTM,26.75601,-81.39836,3235O,8/20/2013 12:00:00 AM,0.152439,m,Cond_umhocm,Specific conductance,,304,umho,,,304,umho/cm
2003889,Okaloacoochee Branch,STORET_21FLFTM,CALUSA0051FTM, Okaloacoochee Branch at Eucalyptus Blvd.,CALUSA0051FTM,26.75601,-81.39836,3235O,8/20/2013 12:00:00 AM,0.152439,m,TempW_C,"Temperature, water",,28.85,deg C,,,28.85,deg C
2003889,Okaloacoochee Branch,STORET_21FLFTM,CALUSA0051FTM, Okaloacoochee Branch at Eucalyptus Blvd.,CALUSA0051FTM,26.75601,-81.39836,3235O,9/19/2013 12:00:00 AM,0.152439,m,Depth_bott_ft,"Depth, bottom",,1.6404,ft,,,0.5,m
2003889,Okaloacoochee Branch,STORET_21FLFTM,CALUSA0051FTM, Okaloacoochee Branch at Eucalyptus Blvd.,CALUSA0051FTM,26.75601,-81.39836,3235O,9/19/2013 12:00:00 AM,0.152439,m,DO_mgl,Dissolved oxygen (DO),,4.79,mg/l,,,4.79,mg/l
2003889,Okaloacoochee Branch,STORET_21FLFTM,CALUSA0051FTM, Okaloacoochee Branch at Eucalyptus Blvd.,CALUSA0051FTM,26.75601,-81.39836,3235O,9/19/2013 12:00:00 AM,0.152439,m,DO_percent,Dissolved oxygen saturation,,58.9,percent (%),,,58.9,%
2003889,Okaloacoochee Branch,STORET_21FLFTM,CALUSA0051FTM, Okaloacoochee Branch at Eucalyptus Blvd.,CALUSA0051FTM,26.75601,-81.39836,3235O,9/19/2013 12:00:00 AM,0.152439,m,Fe_ugl,Iron,Total Recovrble,890,ug/l,,,890,ug/l
2003889,Okaloacoochee Branch,STORET_21FLFTM,CALUSA0051FTM, Okaloacoochee Branch at Eucalyptus Blvd.,CALUSA0051FTM,26.75601,-81.39836,3235O,9/19/2013 12:00:00 AM,0.152439,m,pH,pH,,7.29,None,,,7.29,None
2003889,Okaloacoochee Branch,STORET_21FLFTM,CALUSA0051FTM, Okaloacoochee Branch at Eucalyptus Blvd.,CALUSA0051FTM,26.75601,-81.39836,3235O,9/19/2013 12:00:00 AM,0.152439,m,Secchi_ft,Secchi disk depth,,1.6404,ft,L,**L**,0.5,m
2003889,Okaloacoochee Branch,STORET_21FLFTM,CALUSA0051FTM, Okaloacoochee Branch at Eucalyptus Blvd.,CALUSA0051FTM,26.75601,-81.39836,3235O,9/19/2013 12:00:00 AM,0.152439,m,Cond_umhocm,Specific conductance,,383,umho,,,383,umho/cm
2003889,Okaloacoochee Branch,STORET_21FLFTM,CALUSA0051FTM, Okaloacoochee Branch at Eucalyptus Blvd.,CALUSA0051FTM,26.75601,-81.39836,3235O,9/19/2013 12:00:00 AM,0.152439,m,TempW_C,"Temperature, water",,27.39,deg C,,,27.39,deg C
2003889,Okaloacoochee Branch,STORET_21FLFTM,CALUSA0051FTM, Okaloacoochee Branch at Eucalyptus Blvd.,CALUSA0051FTM,26.75601,-81.39836,3235O,9/19/2013 12:00:00 AM,0.152439,m,TempW_F,"Temperature, water",,81.302,deg F,,Water Institute Calculated,,
2003889,Okaloacoochee Branch,STORET_21FLFTM,CALUSA0051FTM, Okaloacoochee Branch at Eucalyptus Blvd.,CALUSA0051FTM,26.75601,-81.39836,3235O,10/16/2013 12:00:00 AM,0.152439,m,TempW_F,"Temperature, water",,75.974,deg F,,Water Institute Calculated,,
2003889,Okaloacoochee Branch,STORET_21FLFTM,CALUSA0051FTM, Okaloacoochee Branch at Eucalyptus Blvd.,CALUSA0051FTM,26.75601,-81.39836,3235O,10/16/2013 12:00:00 AM,0.152439,m,Depth_bott_ft,"Depth, bottom",,0.98424,ft,,,0.3,m
2003889,Okaloacoochee Branch,STORET_21FLFTM,CALUSA0051FTM, Okaloacoochee Branch at Eucalyptus Blvd.,CALUSA0051FTM,26.75601,-81.39836,3235O,10/16/2013 12:00:00 AM,0.152439,m,DO_mgl,Dissolved oxygen (DO),,3.81,mg/l,,,3.81,mg/l
2003889,Okaloacoochee Branch,STORET_21FLFTM,CALUSA0051FTM, Okaloacoochee Branch at Eucalyptus Blvd.,CALUSA0051FTM,26.75601,-81.39836,3235O,10/16/2013 12:00:00 AM,0.152439,m,DO_percent,Dissolved oxygen saturation,,45.7,percent (%),,,45.7,%
2003889,Okaloacoochee Branch,STORET_21FLFTM,CALUSA0051FTM, Okaloacoochee Branch at Eucalyptus Blvd.,CALUSA0051FTM,26.75601,-81.39836,3235O,10/16/2013 12:00:00 AM,0.152439,m,Fe_ugl,Iron,Total Recovrble,790,ug/l,,,790,ug/l
2003889,Okaloacoochee Branch,STORET_21FLFTM,CALUSA0051FTM, Okaloacoochee Branch at Eucalyptus Blvd.,CALUSA0051FTM,26.75601,-81.39836,3235O,10/16/2013 12:00:00 AM,0.152439,m,pH,pH,,7.24,None,,,7.24,None
2003889,Okaloacoochee Branch,STORET_21FLFTM,CALUSA0051FTM, Okaloacoochee Branch at Eucalyptus Blvd.,CALUSA0051FTM,26.75601,-81.39836,3235O,10/16/2013 12:00:00 AM,0.152439,m,Secchi_ft,Secchi disk depth,,0.98424,ft,L,**L**,0.3,m
2003889,Okaloacoochee Branch,STORET_21FLFTM,CALUSA0051FTM, Okaloacoochee Branch at Eucalyptus Blvd.,CALUSA0051FTM,26.75601,-81.39836,3235O,10/16/2013 12:00:00 AM,0.152439,m,Cond_umhocm,Specific conductance,,530,umho,,,530,umho/cm
2003889,Okaloacoochee Branch,STORET_21FLFTM,CALUSA0051FTM, Okaloacoochee Branch at Eucalyptus Blvd.,CALUSA0051FTM,26.75601,-81.39836,3235O,10/16/2013 12:00:00 AM,0.152439,m,TempW_C,"Temperature, water",,24.43,deg C,,,24.43,deg C
2003889,Okaloacoochee Branch,STORET_21FLFTM,CALUSA0051FTM, Okaloacoochee Branch at Eucalyptus Blvd.,CALUSA0051FTM,26.75601,-81.39836,3235O,3/15/2016 12:00:00 AM,0.3,m,TN_ugl,Nitrogen,,856,ug/l,,Water Institute Calculated,,
2003889,Okaloacoochee Branch,STORET_21FLFTM,CALUSA0051FTM, Okaloacoochee Branch at Eucalyptus Blvd.,CALUSA0051FTM,26.75601,-81.39836,3235O,3/15/2016 12:00:00 AM,0.3,m,Turb_ntu,Turbidity,Total,4.3,NTU,,,4.3,NTU
2003889,Okaloacoochee Branch,STORET_21FLFTM,CALUSA0051FTM, Okaloacoochee Branch at Eucalyptus Blvd.,CALUSA0051FTM,26.75601,-81.39836,3235O,3/15/2016 12:00:00 AM,0.3,m,Color_true_pcu,True Color,Total,71,PCU,,,71,PCU
2003889,Okaloacoochee Branch,STORET_21FLFTM,CALUSA0051FTM, Okaloacoochee Branch at Eucalyptus Blvd.,CALUSA0051FTM,26.75601,-81.39836,3235O,3/15/2016 12:00:00 AM,0.3,m,TSS_mgl,Total Suspended Solids (TSS),Total,3,mg/l,I,**I** The precision data is unavailable due to the,3,mg/l
2003889,Okaloacoochee Branch,STORET_21FLFTM,CALUSA0051FTM, Okaloacoochee Branch at Eucalyptus Blvd.,CALUSA0051FTM,26.75601,-81.39836,3235O,3/15/2016 12:00:00 AM,0.3,m,TOC_mgl,Total Organic Carbon (TOC),Total,17,mg/l,,,17,mg/l
2003889,Okaloacoochee Branch,STORET_21FLFTM,CALUSA0051FTM, Okaloacoochee Branch at Eucalyptus Blvd.,CALUSA0051FTM,26.75601,-81.39836,3235O,3/15/2016 12:00:00 AM,0.3,m,TempW_C,"Temperature, water",,29.1,deg C,,,29.1,deg C
2003889,Okaloacoochee Branch,STORET_21FLFTM,CALUSA0051FTM, Okaloacoochee Branch at Eucalyptus Blvd.,CALUSA0051FTM,26.75601,-81.39836,3235O,3/15/2016 12:00:00 AM,0.3,m,SO4_mgl,"Sulfur, sulfate (SO4) as SO4",Total,19,mg/l,,,19,mg/l
2003889,Okaloacoochee Branch,STORET_21FLFTM,CALUSA0051FTM, Okaloacoochee Branch at Eucalyptus Blvd.,CALUSA0051FTM,26.75601,-81.39836,3235O,3/15/2016 12:00:00 AM,0.3,m,Cond_umhocm,Specific conductance,,658,umho,,,658,umho/cm
2003889,Okaloacoochee Branch,STORET_21FLFTM,CALUSA0051FTM, Okaloacoochee Branch at Eucalyptus Blvd.,CALUSA0051FTM,26.75601,-81.39836,3235O,3/15/2016 12:00:00 AM,0.3,m,Na_mgl,Sodium,Total Recovrble,35.2,mg/l,,,35.2,mg/l
2003889,Okaloacoochee Branch,STORET_21FLFTM,CALUSA0051FTM, Okaloacoochee Branch at Eucalyptus Blvd.,CALUSA0051FTM,26.75601,-81.39836,3235O,3/15/2016 12:00:00 AM,0.3,m,Secchi_ft,Secchi disk depth,,0.98424,ft,S,**S**,0.3,m
2003889,Okaloacoochee Branch,STORET_21FLFTM,CALUSA0051FTM, Okaloacoochee Branch at Eucalyptus Blvd.,CALUSA0051FTM,26.75601,-81.39836,3235O,3/15/2016 12:00:00 AM,0.3,m,K_mgl,Potassium,Total Recovrble,2.6,mg/l,,,2.6,mg/l
2003889,Okaloacoochee Branch,STORET_21FLFTM,CALUSA0051FTM, Okaloacoochee Branch at Eucalyptus Blvd.,CALUSA0051FTM,26.75601,-81.39836,3235O,3/15/2016 12:00:00 AM,0.3,m,OP_mgl,"Phosphorus, phosphate (PO4) as P",Dissolved,0.019,mg/l,,,0.019,mg/l
2003889,Okaloacoochee Branch,STORET_21FLFTM,CALUSA0051FTM, Okaloacoochee Branch at Eucalyptus Blvd.,CALUSA0051FTM,26.75601,-81.39836,3235O,3/15/2016 12:00:00 AM,0.3,m,TP_ugl,Phosphorus as P,Total,44,ug/l,,Total-P:  Matrix spike recovery data is unavailabl,0.044,mg/l
2003889,Okaloacoochee Branch,STORET_21FLFTM,CALUSA0051FTM, Okaloacoochee Branch at Eucalyptus Blvd.,CALUSA0051FTM,26.75601,-81.39836,3235O,3/15/2016 12:00:00 AM,0.3,m,Pheo_ugl,Pheophytin-a,Total,0.69,ug/l,I,**I**,0.69,ug/l
2003889,Okaloacoochee Branch,STORET_21FLFTM,CALUSA0051FTM, Okaloacoochee Branch at Eucalyptus Blvd.,CALUSA0051FTM,26.75601,-81.39836,3235O,3/15/2016 12:00:00 AM,0.3,m,pH,pH,,7.7,None,,,7.7,None
2003889,Okaloacoochee Branch,STORET_21FLFTM,CALUSA0051FTM, Okaloacoochee Branch at Eucalyptus Blvd.,CALUSA0051FTM,26.75601,-81.39836,3235O,3/15/2016 12:00:00 AM,0.3,m,NOx_ugl,"Nitrogen, Nitrite (NO2) + Nitrate (NO3) as N",Total,6,ug/l,I,**I**,0.006,mg/l
2003889,Okaloacoochee Branch,STORET_21FLFTM,CALUSA0051FTM, Okaloacoochee Branch at Eucalyptus Blvd.,CALUSA0051FTM,26.75601,-81.39836,3235O,3/15/2016 12:00:00 AM,0.3,m,TKN_ugl,"Nitrogen, Kjeldahl",Total,850,ug/l,,,0.85,mg/l
2003889,Okaloacoochee Branch,STORET_21FLFTM,CALUSA0051FTM, Okaloacoochee Branch at Eucalyptus Blvd.,CALUSA0051FTM,26.75601,-81.39836,3235O,3/15/2016 12:00:00 AM,0.3,m,NH3_N_ugl,"Nitrogen, ammonia as N",Total,10,ug/l,,Matrix spike recovery data is unavailable due to h,0.01,mg/l
2003889,Okaloacoochee Branch,STORET_21FLFTM,CALUSA0051FTM, Okaloacoochee Branch at Eucalyptus Blvd.,CALUSA0051FTM,26.75601,-81.39836,3235O,3/15/2016 12:00:00 AM,0.3,m,Ni_ugl,Nickel,Total,0.56,ug/l,,,0.56,ug/l
2003889,Okaloacoochee Branch,STORET_21FLFTM,CALUSA0051FTM, Okaloacoochee Branch at Eucalyptus Blvd.,CALUSA0051FTM,26.75601,-81.39836,3235O,3/15/2016 12:00:00 AM,0.3,m,Mg_mgl,Magnesium,Total Recovrble,5.31,mg/l,,,5.31,mg/l
2003889,Okaloacoochee Branch,STORET_21FLFTM,CALUSA0051FTM, Okaloacoochee Branch at Eucalyptus Blvd.,CALUSA0051FTM,26.75601,-81.39836,3235O,3/15/2016 12:00:00 AM,0.3,m,Fe_ugl,Iron,Total Recovrble,450,ug/l,,,450,ug/l
2003889,Okaloacoochee Branch,STORET_21FLFTM,CALUSA0051FTM, Okaloacoochee Branch at Eucalyptus Blvd.,CALUSA0051FTM,26.75601,-81.39836,3235O,3/15/2016 12:00:00 AM,0.3,m,F_mgl,Fluorides,Total,0.19,mg/l,,,0.19,mg/l
2003889,Okaloacoochee Branch,STORET_21FLFTM,CALUSA0051FTM, Okaloacoochee Branch at Eucalyptus Blvd.,CALUSA0051FTM,26.75601,-81.39836,3235O,3/15/2016 12:00:00 AM,0.3,m,TDS_mgl,Dissolved Solids,Total,385,mg/l,A,**A**,385,mg/l
2003889,Okaloacoochee Branch,STORET_21FLFTM,CALUSA0051FTM, Okaloacoochee Branch at Eucalyptus Blvd.,CALUSA0051FTM,26.75601,-81.39836,3235O,3/15/2016 12:00:00 AM,0.3,m,DO_percent,Dissolved oxygen saturation,,160,percent (%),,,160,%
2003889,Okaloacoochee Branch,STORET_21FLFTM,CALUSA0051FTM, Okaloacoochee Branch at Eucalyptus Blvd.,CALUSA0051FTM,26.75601,-81.39836,3235O,3/15/2016 12:00:00 AM,0.3,m,DO_mgl,Dissolved oxygen (DO),,12.2,mg/l,,,12.2,mg/l
2003889,Okaloacoochee Branch,STORET_21FLFTM,CALUSA0051FTM, Okaloacoochee Branch at Eucalyptus Blvd.,CALUSA0051FTM,26.75601,-81.39836,3235O,3/15/2016 12:00:00 AM,0.3,m,Depth_bott_ft,"Depth, bottom",,0.98424,ft,,,0.3,m
2003889,Okaloacoochee Branch,STORET_21FLFTM,CALUSA0051FTM, Okaloacoochee Branch at Eucalyptus Blvd.,CALUSA0051FTM,26.75601,-81.39836,3235O,3/15/2016 12:00:00 AM,0.3,m,Cr_ugl,Chromium,Total,0.42,ug/l,,,0.42,ug/l
2003889,Okaloacoochee Branch,STORET_21FLFTM,CALUSA0051FTM, Okaloacoochee Branch at Eucalyptus Blvd.,CALUSA0051FTM,26.75601,-81.39836,3235O,3/15/2016 12:00:00 AM,0.3,m,Chla_ugl,"Chlorophyll a, uncorrected for pheophytin",Total,1.2,ug/l,I,**I**,1.2,ug/l
2003889,Okaloacoochee Branch,STORET_21FLFTM,CALUSA0051FTM, Okaloacoochee Branch at Eucalyptus Blvd.,CALUSA0051FTM,26.75601,-81.39836,3235O,3/15/2016 12:00:00 AM,0.3,m,ChlaC_ugl,"Chlorophyll a, corrected for pheophytin",Total,0.71,ug/l,I,**I**,0.71,ug/l
2003889,Okaloacoochee Branch,STORET_21FLFTM,CALUSA0051FTM, Okaloacoochee Branch at Eucalyptus Blvd.,CALUSA0051FTM,26.75601,-81.39836,3235O,3/15/2016 12:00:00 AM,0.3,m,Cl_mgl,Chloride,Total,50,mg/l,,,50,mg/l
2003889,Okaloacoochee Branch,STORET_21FLFTM,CALUSA0051FTM, Okaloacoochee Branch at Eucalyptus Blvd.,CALUSA0051FTM,26.75601,-81.39836,3235O,3/15/2016 12:00:00 AM,0.3,m,Ca_mgl,Calcium,Total Recovrble,102,mg/l,,,102,mg/l
2003889,Okaloacoochee Branch,STORET_21FLFTM,CALUSA0051FTM, Okaloacoochee Branch at Eucalyptus Blvd.,CALUSA0051FTM,26.75601,-81.39836,3235O,3/15/2016 12:00:00 AM,0.3,m,BOD5_mgl,"BOD, Biochemical oxygen demand",Total,1,mg/l,I,**I** Precision data is unavailable due to the sma,1,mg/l
2003889,Okaloacoochee Branch,STORET_21FLFTM,CALUSA0051FTM, Okaloacoochee Branch at Eucalyptus Blvd.,CALUSA0051FTM,26.75601,-81.39836,3235O,3/15/2016 12:00:00 AM,0.3,m,As_ugl,Arsenic,Total,1.58,ug/l,,,1.58,ug/l
2003889,Okaloacoochee Branch,STORET_21FLFTM,CALUSA0051FTM, Okaloacoochee Branch at Eucalyptus Blvd.,CALUSA0051FTM,26.75601,-81.39836,3235O,3/15/2016 12:00:00 AM,0.3,m,CarbAlk_mgl,"Alkalinity, Carbonate as CaCO3",Total,252,mg/l,,,252,mg/l
2003889,Okaloacoochee Branch,STORET_21FLFTM,CALUSA0051FTM, Okaloacoochee Branch at Eucalyptus Blvd.,CALUSA0051FTM,26.75601,-81.39836,3235O,3/15/2016 12:00:00 AM,0.3,m,TempW_F,"Temperature, water",,84.38,deg F,,Water Institute Calculated,,
2003889,Okaloacoochee Branch,STORET_21FLFTM,CALUSA0051FTM, Okaloacoochee Branch at Eucalyptus Blvd.,CALUSA0051FTM,26.75601,-81.39836,3235O,6/27/2016 12:00:00 AM,0.3,m,CarbAlk_mgl,"Alkalinity, Carbonate as CaCO3",Total,179,mg/l,,,179,mg/l
2003889,Okaloacoochee Branch,STORET_21FLFTM,CALUSA0051FTM, Okaloacoochee Branch at Eucalyptus Blvd.,CALUSA0051FTM,26.75601,-81.39836,3235O,6/27/2016 12:00:00 AM,0.3,m,As_ugl,Arsenic,Total,1.78,ug/l,,,1.78,ug/l
2003889,Okaloacoochee Branch,STORET_21FLFTM,CALUSA0051FTM, Okaloacoochee Branch at Eucalyptus Blvd.,CALUSA0051FTM,26.75601,-81.39836,3235O,6/27/2016 12:00:00 AM,0.3,m,Ca_mgl,Calcium,Total Recovrble,75.8,mg/l,,,75.8,mg/l
2003889,Okaloacoochee Branch,STORET_21FLFTM,CALUSA0051FTM, Okaloacoochee Branch at Eucalyptus Blvd.,CALUSA0051FTM,26.75601,-81.39836,3235O,6/27/2016 12:00:00 AM,0.3,m,Cl_mgl,Chloride,Total,50,mg/l,,,50,mg/l
2003889,Okaloacoochee Branch,STORET_21FLFTM,CALUSA0051FTM, Okaloacoochee Branch at Eucalyptus Blvd.,CALUSA0051FTM,26.75601,-81.39836,3235O,6/27/2016 12:00:00 AM,0.3,m,ChlaC_ugl,"Chlorophyll a, corrected for pheophytin",Total,12,ug/l,,,12,ug/l
2003889,Okaloacoochee Branch,STORET_21FLFTM,CALUSA0051FTM, Okaloacoochee Branch at Eucalyptus Blvd.,CALUSA0051FTM,26.75601,-81.39836,3235O,6/27/2016 12:00:00 AM,0.3,m,Chla_ugl,"Chlorophyll a, uncorrected for pheophytin",Total,15,ug/l,,,15,ug/l
2003889,Okaloacoochee Branch,STORET_21FLFTM,CALUSA0051FTM, Okaloacoochee Branch at Eucalyptus Blvd.,CALUSA0051FTM,26.75601,-81.39836,3235O,6/27/2016 12:00:00 AM,0.3,m,Cr_ugl,Chromium,Total,0.75,ug/l,,,0.75,ug/l
2003889,Okaloacoochee Branch,STORET_21FLFTM,CALUSA0051FTM, Okaloacoochee Branch at Eucalyptus Blvd.,CALUSA0051FTM,26.75601,-81.39836,3235O,6/27/2016 12:00:00 AM,0.3,m,Cu_ugl,Copper,Total,0.28,ug/l,I,**I**,0.28,ug/l
2003889,Okaloacoochee Branch,STORET_21FLFTM,CALUSA0051FTM, Okaloacoochee Branch at Eucalyptus Blvd.,CALUSA0051FTM,26.75601,-81.39836,3235O,6/27/2016 12:00:00 AM,0.3,m,Depth_bott_ft,"Depth, bottom",,1.31232,ft,,,0.4,m
2003889,Okaloacoochee Branch,STORET_21FLFTM,CALUSA0051FTM, Okaloacoochee Branch at Eucalyptus Blvd.,CALUSA0051FTM,26.75601,-81.39836,3235O,6/27/2016 12:00:00 AM,0.3,m,DO_mgl,Dissolved oxygen (DO),,5,mg/l,,,5,mg/l
2003889,Okaloacoochee Branch,STORET_21FLFTM,CALUSA0051FTM, Okaloacoochee Branch at Eucalyptus Blvd.,CALUSA0051FTM,26.75601,-81.39836,3235O,6/27/2016 12:00:00 AM,0.3,m,DO_percent,Dissolved oxygen saturation,,65,percent (%),,,65,%
2003889,Okaloacoochee Branch,STORET_21FLFTM,CALUSA0051FTM, Okaloacoochee Branch at Eucalyptus Blvd.,CALUSA0051FTM,26.75601,-81.39836,3235O,6/27/2016 12:00:00 AM,0.3,m,TDS_mgl,Dissolved Solids,Total,336,mg/l,A,**A**,336,mg/l
2003889,Okaloacoochee Branch,STORET_21FLFTM,CALUSA0051FTM, Okaloacoochee Branch at Eucalyptus Blvd.,CALUSA0051FTM,26.75601,-81.39836,3235O,6/27/2016 12:00:00 AM,0.3,m,F_mgl,Fluorides,Total,0.17,mg/l,,,0.17,mg/l
2003889,Okaloacoochee Branch,STORET_21FLFTM,CALUSA0051FTM, Okaloacoochee Branch at Eucalyptus Blvd.,CALUSA0051FTM,26.75601,-81.39836,3235O,6/27/2016 12:00:00 AM,0.3,m,Fe_ugl,Iron,Total Recovrble,1200,ug/l,,,1.20E+03,ug/l
2003889,Okaloacoochee Branch,STORET_21FLFTM,CALUSA0051FTM, Okaloacoochee Branch at Eucalyptus Blvd.,CALUSA0051FTM,26.75601,-81.39836,3235O,6/27/2016 12:00:00 AM,0.3,m,Pb_ugl,Lead,Total,0.09,ug/l,I,**I**,0.09,ug/l
2003889,Okaloacoochee Branch,STORET_21FLFTM,CALUSA0051FTM, Okaloacoochee Branch at Eucalyptus Blvd.,CALUSA0051FTM,26.75601,-81.39836,3235O,6/27/2016 12:00:00 AM,0.3,m,Mg_mgl,Magnesium,Total Recovrble,5.26,mg/l,,,5.26,mg/l
2003889,Okaloacoochee Branch,STORET_21FLFTM,CALUSA0051FTM, Okaloacoochee Branch at Eucalyptus Blvd.,CALUSA0051FTM,26.75601,-81.39836,3235O,6/27/2016 12:00:00 AM,0.3,m,Ni_ugl,Nickel,Total,0.4,ug/l,,,0.4,ug/l
2003889,Okaloacoochee Branch,STORET_21FLFTM,CALUSA0051FTM, Okaloacoochee Branch at Eucalyptus Blvd.,CALUSA0051FTM,26.75601,-81.39836,3235O,6/27/2016 12:00:00 AM,0.3,m,NH3_N_ugl,"Nitrogen, ammonia as N",Total,120,ug/l,,Matrix spike recovery data is unavailable due to h,0.12,mg/l
2003889,Okaloacoochee Branch,STORET_21FLFTM,CALUSA0051FTM, Okaloacoochee Branch at Eucalyptus Blvd.,CALUSA0051FTM,26.75601,-81.39836,3235O,6/27/2016 12:00:00 AM,0.3,m,TKN_ugl,"Nitrogen, Kjeldahl",Total,1200,ug/l,,Matrix spike recovery data is unavailable due to h,1.2,mg/l
2003889,Okaloacoochee Branch,STORET_21FLFTM,CALUSA0051FTM, Okaloacoochee Branch at Eucalyptus Blvd.,CALUSA0051FTM,26.75601,-81.39836,3235O,6/27/2016 12:00:00 AM,0.3,m,NOx_ugl,"Nitrogen, Nitrite (NO2) + Nitrate (NO3) as N",Total,52,ug/l,,,0.052,mg/l
